Switch: DC2-HRG4-core1,162.0,1.7627609441572822E-14
DC2-HRG5-4,162.0,0.0021713
DC2-HRG5-5,162.0,0.0027462
DC2-HRG5-7,162.0,0.0019834
DC2-HRG5-8,162.0,9.428E-4
DC2-HRG5-6,162.0,5.914E-4
DC1-HRG1-8,162.0,3.579E-4
DC1-HRG3-5,162.0,0.0
DC1-HRG2-2,162.0,0.0
DC1-HRG3-8,162.0,0.0
DC1-HRG3-3,162.0,0.0
DC1-HRG3-1,162.0,0.0
DC1-HRG2-8,162.0,0.0
DC1-HRG1-9,162.0,0.0017079
DC1-HRG1-10,162.0,0.0023052
DC1-HRG3-2,162.0,0.0
DC1-HRG2-9,162.0,0.0
DC1-HRG2-3,162.0,0.0
DC1-HRG3-7,162.0,0.0
DC1-HRG3-6,162.0,0.0
DC1-HRG2-4,162.0,0.0
DC1-HRG2-6,162.0,0.0
DC1-HRG1-4,162.0,0.0014028
DC1-HRG3-10,162.0,0.0
DC1-HRG3-4,162.0,0.0
DC1-HRG1-5,162.0,0.0061783
DC1-HRG1-1,162.0,0.0043333
Switch: DC1-HRG1-core1,162.0,0.0
DC1-HRG2-10,162.0,0.0
DC1-HRG2-5,162.0,0.0
DC1-HRG1-7,162.0,0.0024788
DC1-HRG1-3,162.0,0.0031347
Switch: DC1-HRG2-core2,162.0,0.0
DC1-HRG2-7,162.0,0.0
Switch: DC1-HRG3-core3,162.0,0.0
DC1-HRG1-2,162.0,0.0031715
DC1-HRG2-1,162.0,0.0
DC1-HRG3-9,162.0,0.0
DC1-HRG1-6,162.0,0.0037607
Switch: DC1-gateway,162.0,0.0
Switch: DC2-gateway,162.0,1.7627609441572822E-14
DC2-HRG5-3,163.0,0.0020211
DC2-HRG5-10,163.0,8.187E-4
DC2-HRG5-9,163.0,9.455E-4
DC2-HRG5-2,163.0,0.001022
DC2-HRG5-1,163.0,0.0234066
Switch: DC2-HRG4-core1,163.0,1.9734647943581152E-14
DC2-HRG5-4,163.0,0.0025817
DC2-HRG5-5,163.0,0.0022038
DC2-HRG5-7,163.0,0.0023778
DC2-HRG5-8,163.0,9.781E-4
DC2-HRG5-6,163.0,8.282E-4
DC1-HRG1-8,163.0,0.0010357
DC1-HRG3-5,163.0,0.0
DC1-HRG2-2,163.0,0.0
DC1-HRG3-8,163.0,0.0
DC1-HRG3-3,163.0,0.0
DC1-HRG3-1,163.0,0.0
DC1-HRG2-8,163.0,0.0
DC1-HRG1-9,163.0,0.0032371
DC1-HRG1-10,163.0,0.0026114
DC1-HRG3-2,163.0,0.0
DC1-HRG2-9,163.0,0.0
DC1-HRG2-3,163.0,0.0
DC1-HRG3-7,163.0,0.0
DC1-HRG3-6,163.0,0.0
DC1-HRG2-4,163.0,0.0
DC1-HRG2-6,163.0,0.0
DC1-HRG1-4,163.0,0.0012565
DC1-HRG3-10,163.0,0.0
DC1-HRG3-4,163.0,0.0
DC1-HRG1-5,163.0,0.005917
DC1-HRG1-1,163.0,0.0048295
Switch: DC1-HRG1-core1,163.0,0.0
DC1-HRG2-10,163.0,0.0
DC1-HRG2-5,163.0,0.0
DC1-HRG1-7,163.0,0.0028593
DC1-HRG1-3,163.0,0.0034706
Switch: DC1-HRG2-core2,163.0,0.0
DC1-HRG2-7,163.0,0.0
Switch: DC1-HRG3-core3,163.0,0.0
DC1-HRG1-2,163.0,0.0032473
DC1-HRG2-1,163.0,0.0
DC1-HRG3-9,163.0,0.0
DC1-HRG1-6,163.0,0.0038026
Switch: DC1-gateway,163.0,0.0
Switch: DC2-gateway,163.0,1.9734647943581152E-14
DC2-HRG5-3,164.0,0.0020905
DC2-HRG5-10,164.0,0.0010162
DC2-HRG5-9,164.0,9.577E-4
DC2-HRG5-2,164.0,7.236E-4
DC2-HRG5-1,164.0,0.022298
Switch: DC2-HRG4-core1,164.0,1.924339593922797E-14
DC2-HRG5-4,164.0,0.0025632
DC2-HRG5-5,164.0,0.0022926
DC2-HRG5-7,164.0,0.0024859
DC2-HRG5-8,164.0,9.91E-4
DC2-HRG5-6,164.0,8.493E-4
DC1-HRG1-8,164.0,7.232E-4
DC1-HRG3-5,164.0,0.0
DC1-HRG2-2,164.0,0.0
DC1-HRG3-8,164.0,0.0
DC1-HRG3-3,164.0,0.0
DC1-HRG3-1,164.0,0.0
DC1-HRG2-8,164.0,0.0
DC1-HRG1-9,164.0,0.0026865
DC1-HRG1-10,164.0,0.0025174
DC1-HRG3-2,164.0,0.0
DC1-HRG2-9,164.0,0.0
DC1-HRG2-3,164.0,0.0
DC1-HRG3-7,164.0,0.0
DC1-HRG3-6,164.0,0.0
DC1-HRG2-4,164.0,0.0
DC1-HRG2-6,164.0,0.0
DC1-HRG1-4,164.0,0.0012952
DC1-HRG3-10,164.0,0.0
DC1-HRG3-4,164.0,0.0
DC1-HRG1-5,164.0,0.0062741
DC1-HRG1-1,164.0,0.0051639
Switch: DC1-HRG1-core1,164.0,0.0
DC1-HRG2-10,164.0,0.0
DC1-HRG2-5,164.0,0.0
DC1-HRG1-7,164.0,0.0020552
DC1-HRG1-3,164.0,0.0028365
Switch: DC1-HRG2-core2,164.0,0.0
DC1-HRG2-7,164.0,0.0
Switch: DC1-HRG3-core3,164.0,0.0
DC1-HRG1-2,164.0,0.0030118
DC1-HRG2-1,164.0,0.0
DC1-HRG3-9,164.0,0.0
DC1-HRG1-6,164.0,0.0038507
Switch: DC1-gateway,164.0,0.0
Switch: DC2-gateway,164.0,1.924339593922797E-14
DC2-HRG5-3,165.0,0.0025161
DC2-HRG5-10,165.0,0.0010945
DC2-HRG5-9,165.0,9.083E-4
DC2-HRG5-2,165.0,0.0010345
DC2-HRG5-1,165.0,0.0229175
Switch: DC2-HRG4-core1,165.0,2.019554228710474E-14
DC2-HRG5-4,165.0,0.0024186
DC2-HRG5-5,165.0,0.0026562
DC2-HRG5-7,165.0,0.0021951
DC2-HRG5-8,165.0,9.875E-4
DC2-HRG5-6,165.0,9.081E-4
DC1-HRG1-8,165.0,0.001073
DC1-HRG3-5,165.0,0.0
DC1-HRG2-2,165.0,0.0
DC1-HRG3-8,165.0,0.0
DC1-HRG3-3,165.0,0.0
DC1-HRG3-1,165.0,0.0
DC1-HRG2-8,165.0,0.0
DC1-HRG1-9,165.0,0.0026803
DC1-HRG1-10,165.0,0.0024539
DC1-HRG3-2,165.0,0.0
DC1-HRG2-9,165.0,0.0
DC1-HRG2-3,165.0,0.0
DC1-HRG3-7,165.0,0.0
DC1-HRG3-6,165.0,0.0
DC1-HRG2-4,165.0,0.0
DC1-HRG2-6,165.0,0.0
DC1-HRG1-4,165.0,0.0012053
DC1-HRG3-10,165.0,0.0
DC1-HRG3-4,165.0,0.0
DC1-HRG1-5,165.0,0.0067879
DC1-HRG1-1,165.0,0.0048223
Switch: DC1-HRG1-core1,165.0,0.0
DC1-HRG2-10,165.0,0.0
DC1-HRG2-5,165.0,0.0
DC1-HRG1-7,165.0,0.0022737
DC1-HRG1-3,165.0,0.0032784
Switch: DC1-HRG2-core2,165.0,0.0
DC1-HRG2-7,165.0,0.0
Switch: DC1-HRG3-core3,165.0,0.0
DC1-HRG1-2,165.0,0.0026195
DC1-HRG2-1,165.0,0.0
DC1-HRG3-9,165.0,0.0
DC1-HRG1-6,165.0,0.0035617
Switch: DC1-gateway,165.0,0.0
Switch: DC2-gateway,165.0,2.019554228710474E-14
DC2-HRG5-3,166.0,0.0024972
DC2-HRG5-10,166.0,0.0010642
DC2-HRG5-9,166.0,9.562E-4
DC2-HRG5-2,166.0,6.85E-4
DC2-HRG5-1,166.0,0.0227653
Switch: DC2-HRG4-core1,166.0,1.8038738905379326E-14
DC2-HRG5-4,166.0,0.0023413
DC2-HRG5-5,166.0,0.0021403
DC2-HRG5-7,166.0,0.002628
DC2-HRG5-8,166.0,5.948E-4
DC2-HRG5-6,166.0,4.065E-4
DC1-HRG1-8,166.0,0.0010315
DC1-HRG3-5,166.0,0.0
DC1-HRG2-2,166.0,0.0
DC1-HRG3-8,166.0,0.0
DC1-HRG3-3,166.0,0.0
DC1-HRG3-1,166.0,0.0
DC1-HRG2-8,166.0,0.0
DC1-HRG1-9,166.0,0.0023546
DC1-HRG1-10,166.0,0.0020427
DC1-HRG3-2,166.0,0.0
DC1-HRG2-9,166.0,0.0
DC1-HRG2-3,166.0,0.0
DC1-HRG3-7,166.0,0.0
DC1-HRG3-6,166.0,0.0
DC1-HRG2-4,166.0,0.0
DC1-HRG2-6,166.0,0.0
DC1-HRG1-4,166.0,0.0015005
DC1-HRG3-10,166.0,0.0
DC1-HRG3-4,166.0,0.0
DC1-HRG1-5,166.0,0.0070983
DC1-HRG1-1,166.0,0.0048852
Switch: DC1-HRG1-core1,166.0,0.0
DC1-HRG2-10,166.0,0.0
DC1-HRG2-5,166.0,0.0
DC1-HRG1-7,166.0,0.0030157
DC1-HRG1-3,166.0,0.0029768
Switch: DC1-HRG2-core2,166.0,0.0
DC1-HRG2-7,166.0,0.0
Switch: DC1-HRG3-core3,166.0,0.0
DC1-HRG1-2,166.0,0.0027989
DC1-HRG2-1,166.0,0.0
DC1-HRG3-9,166.0,0.0
DC1-HRG1-6,166.0,0.0033185
Switch: DC1-gateway,166.0,0.0
Switch: DC2-gateway,166.0,1.8038738905379326E-14
DC2-HRG5-3,167.0,0.0019543
DC2-HRG5-10,167.0,9.233E-4
DC2-HRG5-9,167.0,0.0010172
DC2-HRG5-2,167.0,7.515E-4
DC2-HRG5-1,167.0,0.0220356
Switch: DC2-HRG4-core1,167.0,1.8926049963341463E-14
DC2-HRG5-4,167.0,0.0025034
DC2-HRG5-5,167.0,0.0021425
DC2-HRG5-7,167.0,0.0022195
DC2-HRG5-8,167.0,0.001018
DC2-HRG5-6,167.0,7.658E-4
DC1-HRG1-8,167.0,3.295E-4
DC1-HRG3-5,167.0,0.0
DC1-HRG2-2,167.0,0.0
DC1-HRG3-8,167.0,0.0
DC1-HRG3-3,167.0,0.0
DC1-HRG3-1,167.0,0.0
DC1-HRG2-8,167.0,0.0
DC1-HRG1-9,167.0,0.0030761
DC1-HRG1-10,167.0,0.0026197
DC1-HRG3-2,167.0,0.0
DC1-HRG2-9,167.0,0.0
DC1-HRG2-3,167.0,0.0
DC1-HRG3-7,167.0,0.0
DC1-HRG3-6,167.0,0.0
DC1-HRG2-4,167.0,0.0
DC1-HRG2-6,167.0,0.0
DC1-HRG1-4,167.0,8.365E-4
DC1-HRG3-10,167.0,0.0
DC1-HRG3-4,167.0,0.0
DC1-HRG1-5,167.0,0.0054791
DC1-HRG1-1,167.0,0.0050869
Switch: DC1-HRG1-core1,167.0,0.0
DC1-HRG2-10,167.0,0.0
DC1-HRG2-5,167.0,0.0
DC1-HRG1-7,167.0,0.0022924
DC1-HRG1-3,167.0,0.0026451
Switch: DC1-HRG2-core2,167.0,0.0
DC1-HRG2-7,167.0,0.0
Switch: DC1-HRG3-core3,167.0,0.0
DC1-HRG1-2,167.0,0.0029233
DC1-HRG2-1,167.0,0.0
DC1-HRG3-9,167.0,0.0
DC1-HRG1-6,167.0,0.0035393
Switch: DC1-gateway,167.0,0.0
Switch: DC2-gateway,167.0,1.8926049963341463E-14
DC2-HRG5-3,168.0,0.0022788
DC2-HRG5-10,168.0,0.0010223
DC2-HRG5-9,168.0,7.994E-4
DC2-HRG5-2,168.0,8.104E-4
DC2-HRG5-1,168.0,0.0225116
Switch: DC2-HRG4-core1,168.0,1.9223446619254236E-14
DC2-HRG5-4,168.0,0.0020056
DC2-HRG5-5,168.0,0.0025919
DC2-HRG5-7,168.0,0.0021588
DC2-HRG5-8,168.0,0.0010364
DC2-HRG5-6,168.0,8.066E-4
DC1-HRG1-8,168.0,0.0011024
DC1-HRG3-5,168.0,0.0
DC1-HRG2-2,168.0,0.0
DC1-HRG3-8,168.0,0.0
DC1-HRG3-3,168.0,0.0
DC1-HRG3-1,168.0,0.0
DC1-HRG2-8,168.0,0.0
DC1-HRG1-9,168.0,0.0022059
DC1-HRG1-10,168.0,0.0025805
DC1-HRG3-2,168.0,0.0
DC1-HRG2-9,168.0,0.0
DC1-HRG2-3,168.0,0.0
DC1-HRG3-7,168.0,0.0
DC1-HRG3-6,168.0,0.0
DC1-HRG2-4,168.0,0.0
DC1-HRG2-6,168.0,0.0
DC1-HRG1-4,168.0,0.0015685
DC1-HRG3-10,168.0,0.0
DC1-HRG3-4,168.0,0.0
DC1-HRG1-5,168.0,0.0059148
DC1-HRG1-1,168.0,0.0050377
Switch: DC1-HRG1-core1,168.0,0.0
DC1-HRG2-10,168.0,0.0
DC1-HRG2-5,168.0,0.0
DC1-HRG1-7,168.0,0.0022847
DC1-HRG1-3,168.0,0.0034371
Switch: DC1-HRG2-core2,168.0,0.0
DC1-HRG2-7,168.0,0.0
Switch: DC1-HRG3-core3,168.0,0.0
DC1-HRG1-2,168.0,0.0028426
DC1-HRG2-1,168.0,0.0
DC1-HRG3-9,168.0,0.0
DC1-HRG1-6,168.0,0.0037355
Switch: DC1-gateway,168.0,0.0
Switch: DC2-gateway,168.0,1.9223446619254236E-14
DC2-HRG5-3,169.0,0.0022959
DC2-HRG5-10,169.0,9.216E-4
DC2-HRG5-9,169.0,0.0010536
DC2-HRG5-2,169.0,8.878E-4
DC2-HRG5-1,169.0,0.0228
Switch: DC2-HRG4-core1,169.0,1.8935374102024838E-14
DC2-HRG5-4,169.0,0.0018026
DC2-HRG5-5,169.0,0.0023086
DC2-HRG5-7,169.0,0.0018837
DC2-HRG5-8,169.0,9.892E-4
DC2-HRG5-6,169.0,7.051E-4
DC1-HRG1-8,169.0,5.744E-4
DC1-HRG3-5,169.0,0.0
DC1-HRG2-2,169.0,0.0
DC1-HRG3-8,169.0,0.0
DC1-HRG3-3,169.0,0.0
DC1-HRG3-1,169.0,0.0
DC1-HRG2-8,169.0,0.0
DC1-HRG1-9,169.0,0.0030274
DC1-HRG1-10,169.0,0.0023508
DC1-HRG3-2,169.0,0.0
DC1-HRG2-9,169.0,0.0
DC1-HRG2-3,169.0,0.0
DC1-HRG3-7,169.0,0.0
DC1-HRG3-6,169.0,0.0
DC1-HRG2-4,169.0,0.0
DC1-HRG2-6,169.0,0.0
DC1-HRG1-4,169.0,0.0013511
DC1-HRG3-10,169.0,0.0
DC1-HRG3-4,169.0,0.0
DC1-HRG1-5,169.0,0.0064364
DC1-HRG1-1,169.0,0.0041476
Switch: DC1-HRG1-core1,169.0,0.0
DC1-HRG2-10,169.0,0.0
DC1-HRG2-5,169.0,0.0
DC1-HRG1-7,169.0,0.0026582
DC1-HRG1-3,169.0,0.0031949
Switch: DC1-HRG2-core2,169.0,0.0
DC1-HRG2-7,169.0,0.0
Switch: DC1-HRG3-core3,169.0,0.0
DC1-HRG1-2,169.0,0.0030772
DC1-HRG2-1,169.0,0.0
DC1-HRG3-9,169.0,0.0
DC1-HRG1-6,169.0,0.0031881
Switch: DC1-gateway,169.0,0.0
Switch: DC2-gateway,169.0,1.8935374102024838E-14
DC2-HRG5-3,170.0,0.0024342
DC2-HRG5-10,170.0,4.351E-4
DC2-HRG5-9,170.0,8.915E-4
DC2-HRG5-2,170.0,0.0010288
DC2-HRG5-1,170.0,0.0227508
Switch: DC2-HRG4-core1,170.0,1.825156779183823E-14
DC2-HRG5-4,170.0,0.0022673
DC2-HRG5-5,170.0,0.0025381
DC2-HRG5-7,170.0,0.0022677
DC2-HRG5-8,170.0,5.385E-4
DC2-HRG5-6,170.0,9.43E-4
DC1-HRG1-8,170.0,7.318E-4
DC1-HRG3-5,170.0,0.0
DC1-HRG2-2,170.0,0.0
DC1-HRG3-8,170.0,0.0
DC1-HRG3-3,170.0,0.0
DC1-HRG3-1,170.0,0.0
DC1-HRG2-8,170.0,0.0
DC1-HRG1-9,170.0,0.0024981
DC1-HRG1-10,170.0,0.0026072
DC1-HRG3-2,170.0,0.0
DC1-HRG2-9,170.0,0.0
DC1-HRG2-3,170.0,0.0
DC1-HRG3-7,170.0,0.0
DC1-HRG3-6,170.0,0.0
DC1-HRG2-4,170.0,0.0
DC1-HRG2-6,170.0,0.0
DC1-HRG1-4,170.0,0.0015011
DC1-HRG3-10,170.0,0.0
DC1-HRG3-4,170.0,0.0
DC1-HRG1-5,170.0,0.0066951
DC1-HRG1-1,170.0,0.004201
Switch: DC1-HRG1-core1,170.0,0.0
DC1-HRG2-10,170.0,0.0
DC1-HRG2-5,170.0,0.0
DC1-HRG1-7,170.0,0.0027237
DC1-HRG1-3,170.0,0.0027812
Switch: DC1-HRG2-core2,170.0,0.0
DC1-HRG2-7,170.0,0.0
Switch: DC1-HRG3-core3,170.0,0.0
DC1-HRG1-2,170.0,0.00274
DC1-HRG2-1,170.0,0.0
DC1-HRG3-9,170.0,0.0
DC1-HRG1-6,170.0,0.0031191
Switch: DC1-gateway,170.0,0.0
Switch: DC2-gateway,170.0,1.825156779183823E-14
DC2-HRG5-3,171.0,0.0021525
DC2-HRG5-10,171.0,9.949E-4
DC2-HRG5-9,171.0,6.479E-4
DC2-HRG5-2,171.0,0.0010203
DC2-HRG5-1,171.0,0.0217878
Switch: DC2-HRG4-core1,171.0,1.872568940186614E-14
DC2-HRG5-4,171.0,0.0023436
DC2-HRG5-5,171.0,0.0021619
DC2-HRG5-7,171.0,0.0022903
DC2-HRG5-8,171.0,0.001
DC2-HRG5-6,171.0,7.826E-4
DC1-HRG1-8,171.0,0.0010404
DC1-HRG3-5,171.0,0.0
DC1-HRG2-2,171.0,0.0
DC1-HRG3-8,171.0,0.0
DC1-HRG3-3,171.0,0.0
DC1-HRG3-1,171.0,0.0
DC1-HRG2-8,171.0,0.0
DC1-HRG1-9,171.0,0.0027639
DC1-HRG1-10,171.0,0.0026051
DC1-HRG3-2,171.0,0.0
DC1-HRG2-9,171.0,0.0
DC1-HRG2-3,171.0,0.0
DC1-HRG3-7,171.0,0.0
DC1-HRG3-6,171.0,0.0
DC1-HRG2-4,171.0,0.0
DC1-HRG2-6,171.0,0.0
DC1-HRG1-4,171.0,0.0014416
DC1-HRG3-10,171.0,0.0
DC1-HRG3-4,171.0,0.0
DC1-HRG1-5,171.0,0.0066795
DC1-HRG1-1,171.0,0.0050428
Switch: DC1-HRG1-core1,171.0,0.0
DC1-HRG2-10,171.0,0.0
DC1-HRG2-5,171.0,0.0
DC1-HRG1-7,171.0,0.0022893
DC1-HRG1-3,171.0,0.0028953
Switch: DC1-HRG2-core2,171.0,0.0
DC1-HRG2-7,171.0,0.0
Switch: DC1-HRG3-core3,171.0,0.0
DC1-HRG1-2,171.0,0.0030819
DC1-HRG2-1,171.0,0.0
DC1-HRG3-9,171.0,0.0
DC1-HRG1-6,171.0,0.004051
Switch: DC1-gateway,171.0,0.0
Switch: DC2-gateway,171.0,1.872568940186614E-14
DC2-HRG5-3,172.0,0.0022141
DC2-HRG5-10,172.0,9.368E-4
DC2-HRG5-9,172.0,9.397E-4
DC2-HRG5-2,172.0,8.239E-4
DC2-HRG5-1,172.0,0.0211236
Switch: DC2-HRG4-core1,172.0,1.8704330619068177E-14
DC2-HRG5-4,172.0,0.0022236
DC2-HRG5-5,172.0,0.0027167
DC2-HRG5-7,172.0,0.0021625
DC2-HRG5-8,172.0,0.0010254
DC2-HRG5-6,172.0,5.564E-4
DC1-HRG1-8,172.0,8.36E-4
DC1-HRG3-5,172.0,0.0
DC1-HRG2-2,172.0,0.0
DC1-HRG3-8,172.0,0.0
DC1-HRG3-3,172.0,0.0
DC1-HRG3-1,172.0,0.0
DC1-HRG2-8,172.0,0.0
DC1-HRG1-9,172.0,0.0032713
DC1-HRG1-10,172.0,0.0020285
DC1-HRG3-2,172.0,0.0
DC1-HRG2-9,172.0,0.0
DC1-HRG2-3,172.0,0.0
DC1-HRG3-7,172.0,0.0
DC1-HRG3-6,172.0,0.0
DC1-HRG2-4,172.0,0.0
DC1-HRG2-6,172.0,0.0
DC1-HRG1-4,172.0,0.0010156
DC1-HRG3-10,172.0,0.0
DC1-HRG3-4,172.0,0.0
DC1-HRG1-5,172.0,0.0057231
DC1-HRG1-1,172.0,0.0051108
Switch: DC1-HRG1-core1,172.0,0.0
DC1-HRG2-10,172.0,0.0
DC1-HRG2-5,172.0,0.0
DC1-HRG1-7,172.0,0.0017198
DC1-HRG1-3,172.0,0.0032825
Switch: DC1-HRG2-core2,172.0,0.0
DC1-HRG2-7,172.0,0.0
Switch: DC1-HRG3-core3,172.0,0.0
DC1-HRG1-2,172.0,0.0031951
DC1-HRG2-1,172.0,0.0
DC1-HRG3-9,172.0,0.0
DC1-HRG1-6,172.0,0.003928
Switch: DC1-gateway,172.0,0.0
Switch: DC2-gateway,172.0,1.8704330619068177E-14
DC2-HRG5-3,173.0,0.0021683
DC2-HRG5-10,173.0,9.52E-4
DC2-HRG5-9,173.0,9.551E-4
DC2-HRG5-2,173.0,8.155E-4
DC2-HRG5-1,173.0,0.0216958
Switch: DC2-HRG4-core1,173.0,1.9149395610873476E-14
DC2-HRG5-4,173.0,0.002354
DC2-HRG5-5,173.0,0.0024927
DC2-HRG5-7,173.0,0.0020733
DC2-HRG5-8,173.0,0.0010053
DC2-HRG5-6,173.0,6.658E-4
DC1-HRG1-8,173.0,9.585E-4
DC1-HRG3-5,173.0,0.0
DC1-HRG2-2,173.0,0.0
DC1-HRG3-8,173.0,0.0
DC1-HRG3-3,173.0,0.0
DC1-HRG3-1,173.0,0.0
DC1-HRG2-8,173.0,0.0
DC1-HRG1-9,173.0,0.0025178
DC1-HRG1-10,173.0,0.0026748
DC1-HRG3-2,173.0,0.0
DC1-HRG2-9,173.0,0.0
DC1-HRG2-3,173.0,0.0
DC1-HRG3-7,173.0,0.0
DC1-HRG3-6,173.0,0.0
DC1-HRG2-4,173.0,0.0
DC1-HRG2-6,173.0,0.0
DC1-HRG1-4,173.0,0.001495
DC1-HRG3-10,173.0,0.0
DC1-HRG3-4,173.0,0.0
DC1-HRG1-5,173.0,0.0061545
DC1-HRG1-1,173.0,0.0054824
Switch: DC1-HRG1-core1,173.0,0.0
DC1-HRG2-10,173.0,0.0
DC1-HRG2-5,173.0,0.0
DC1-HRG1-7,173.0,0.0020749
DC1-HRG1-3,173.0,0.003324
Switch: DC1-HRG2-core2,173.0,0.0
DC1-HRG2-7,173.0,0.0
Switch: DC1-HRG3-core3,173.0,0.0
DC1-HRG1-2,173.0,0.0026278
DC1-HRG2-1,173.0,0.0
DC1-HRG3-9,173.0,0.0
DC1-HRG1-6,173.0,0.0037958
Switch: DC1-gateway,173.0,0.0
Switch: DC2-gateway,173.0,1.9149395610873476E-14
DC2-HRG5-3,174.0,0.0024051
DC2-HRG5-10,174.0,7.524E-4
DC2-HRG5-9,174.0,9.157E-4
DC2-HRG5-2,174.0,8.542E-4
DC2-HRG5-1,174.0,0.0224666
Switch: DC2-HRG4-core1,174.0,1.8458325146131216E-14
DC2-HRG5-4,174.0,0.0022925
DC2-HRG5-5,174.0,0.0023241
DC2-HRG5-7,174.0,0.0023933
DC2-HRG5-8,174.0,3.722E-4
DC2-HRG5-6,174.0,9.007E-4
DC1-HRG1-8,174.0,9.36E-4
DC1-HRG3-5,174.0,0.0
DC1-HRG2-2,174.0,0.0
DC1-HRG3-8,174.0,0.0
DC1-HRG3-3,174.0,0.0
DC1-HRG3-1,174.0,0.0
DC1-HRG2-8,174.0,0.0
DC1-HRG1-9,174.0,0.0028812
DC1-HRG1-10,174.0,0.0025626
DC1-HRG3-2,174.0,0.0
DC1-HRG2-9,174.0,0.0
DC1-HRG2-3,174.0,0.0
DC1-HRG3-7,174.0,0.0
DC1-HRG3-6,174.0,0.0
DC1-HRG2-4,174.0,0.0
DC1-HRG2-6,174.0,0.0
DC1-HRG1-4,174.0,0.0012052
DC1-HRG3-10,174.0,0.0
DC1-HRG3-4,174.0,0.0
DC1-HRG1-5,174.0,0.0067352
DC1-HRG1-1,174.0,0.0052309
Switch: DC1-HRG1-core1,174.0,0.0
DC1-HRG2-10,174.0,0.0
DC1-HRG2-5,174.0,0.0
DC1-HRG1-7,174.0,0.0032439
DC1-HRG1-3,174.0,0.00219
Switch: DC1-HRG2-core2,174.0,0.0
DC1-HRG2-7,174.0,0.0
Switch: DC1-HRG3-core3,174.0,0.0
DC1-HRG1-2,174.0,0.0028997
DC1-HRG2-1,174.0,0.0
DC1-HRG3-9,174.0,0.0
DC1-HRG1-6,174.0,0.0031624
Switch: DC1-gateway,174.0,0.0
Switch: DC2-gateway,174.0,1.8458325146131216E-14
DC2-HRG5-3,175.0,0.0021044
DC2-HRG5-10,175.0,9.981E-4
DC2-HRG5-9,175.0,7.279E-4
DC2-HRG5-2,175.0,8.066E-4
DC2-HRG5-1,175.0,0.0219147
Switch: DC2-HRG4-core1,175.0,1.751398505389634E-14
DC2-HRG5-4,175.0,0.0025487
DC2-HRG5-5,175.0,0.002225
DC2-HRG5-7,175.0,0.0024282
DC2-HRG5-8,175.0,9.359E-4
DC2-HRG5-6,175.0,8.041E-4
DC1-HRG1-8,175.0,6.103E-4
DC1-HRG3-5,175.0,0.0
DC1-HRG2-2,175.0,0.0
DC1-HRG3-8,175.0,0.0
DC1-HRG3-3,175.0,0.0
DC1-HRG3-1,175.0,0.0
DC1-HRG2-8,175.0,0.0
DC1-HRG1-9,175.0,0.0023869
DC1-HRG1-10,175.0,0.0027048
DC1-HRG3-2,175.0,0.0
DC1-HRG2-9,175.0,0.0
DC1-HRG2-3,175.0,0.0
DC1-HRG3-7,175.0,0.0
DC1-HRG3-6,175.0,0.0
DC1-HRG2-4,175.0,0.0
DC1-HRG2-6,175.0,0.0
DC1-HRG1-4,175.0,0.0013518
DC1-HRG3-10,175.0,0.0
DC1-HRG3-4,175.0,0.0
DC1-HRG1-5,175.0,0.0062297
DC1-HRG1-1,175.0,0.0040796
Switch: DC1-HRG1-core1,175.0,0.0
DC1-HRG2-10,175.0,0.0
DC1-HRG2-5,175.0,0.0
DC1-HRG1-7,175.0,0.0018356
DC1-HRG1-3,175.0,0.0031468
Switch: DC1-HRG2-core2,175.0,0.0
DC1-HRG2-7,175.0,0.0
Switch: DC1-HRG3-core3,175.0,0.0
DC1-HRG1-2,175.0,0.0030224
DC1-HRG2-1,175.0,0.0
DC1-HRG3-9,175.0,0.0
DC1-HRG1-6,175.0,0.0035634
Switch: DC1-gateway,175.0,0.0
Switch: DC2-gateway,175.0,1.751398505389634E-14
DC2-HRG5-3,176.0,0.0024161
DC2-HRG5-10,176.0,0.0010058
DC2-HRG5-9,176.0,9.231E-4
DC2-HRG5-2,176.0,9.146E-4
DC2-HRG5-1,176.0,0.023232
Switch: DC2-HRG4-core1,176.0,1.9705916586010286E-14
DC2-HRG5-4,176.0,0.0024449
DC2-HRG5-5,176.0,0.0023066
DC2-HRG5-7,176.0,0.0019647
DC2-HRG5-8,176.0,9.512E-4
DC2-HRG5-6,176.0,8.24E-4
DC1-HRG1-8,176.0,0.0013138
DC1-HRG3-5,176.0,0.0
DC1-HRG2-2,176.0,0.0
DC1-HRG3-8,176.0,0.0
DC1-HRG3-3,176.0,0.0
DC1-HRG3-1,176.0,0.0
DC1-HRG2-8,176.0,0.0
DC1-HRG1-9,176.0,0.0030229
DC1-HRG1-10,176.0,0.0021579
DC1-HRG3-2,176.0,0.0
DC1-HRG2-9,176.0,0.0
DC1-HRG2-3,176.0,0.0
DC1-HRG3-7,176.0,0.0
DC1-HRG3-6,176.0,0.0
DC1-HRG2-4,176.0,0.0
DC1-HRG2-6,176.0,0.0
DC1-HRG1-4,176.0,0.0013928
DC1-HRG3-10,176.0,0.0
DC1-HRG3-4,176.0,0.0
DC1-HRG1-5,176.0,0.0069574
DC1-HRG1-1,176.0,0.0049783
Switch: DC1-HRG1-core1,176.0,0.0
DC1-HRG2-10,176.0,0.0
DC1-HRG2-5,176.0,0.0
DC1-HRG1-7,176.0,0.0025863
